neighborhood_id,avg_unmet,w_cost,w_eq,centers_opened
1,0.0,1.0,1.0,108
2,0.0,1.0,1.0,108
3,0.0,1.0,1.0,108
4,0.0,1.0,1.0,108
5,0.0,1.0,1.0,108
6,0.0,1.0,1.0,108
7,0.0,1.0,1.0,108
8,0.0,1.0,1.0,108
9,0.0,1.0,1.0,108
10,0.0,1.0,1.0,108
11,0.0,1.0,1.0,108
12,0.0,1.0,1.0,108
13,460415.0037572435,1.0,1.0,108
14,460415.0037572435,1.0,1.0,108
15,134125.814189444,1.0,1.0,108
16,0.0,1.0,1.0,108
17,292945.14315171965,1.0,1.0,108
18,0.0,1.0,1.0,108
19,0.0,1.0,1.0,108
20,0.0,1.0,1.0,108
21,0.0,1.0,1.0,108
22,0.0,1.0,1.0,108
23,0.0,1.0,1.0,108
24,0.0,1.0,1.0,108
25,0.0,1.0,1.0,108
26,0.0,1.0,1.0,108
27,0.0,1.0,1.0,108
28,0.0,1.0,1.0,108
29,0.0,1.0,1.0,108
30,0.0,1.0,1.0,108
31,0.0,1.0,1.0,108
32,0.0,1.0,1.0,108
33,0.0,1.0,1.0,108
34,0.0,1.0,1.0,108
35,0.0,1.0,1.0,108
36,238822.81465305865,1.0,1.0,108
37,0.0,1.0,1.0,108
38,0.0,1.0,1.0,108
39,0.0,1.0,1.0,108
40,0.0,1.0,1.0,108
41,0.0,1.0,1.0,108
42,0.0,1.0,1.0,108
43,0.0,1.0,1.0,108
44,0.0,1.0,1.0,108
45,0.0,1.0,1.0,108
46,0.0,1.0,1.0,108
47,0.0,1.0,1.0,108
48,349046.66178008664,1.0,1.0,108
49,356888.7995866148,1.0,1.0,108
50,356888.7995866148,1.0,1.0,108
51,460415.0037572435,1.0,1.0,108
52,0.0,1.0,1.0,108
53,460415.0037572435,1.0,1.0,108
54,0.0,1.0,1.0,108
55,0.0,1.0,1.0,108
56,0.0,1.0,1.0,108
57,0.0,1.0,1.0,108
58,0.0,1.0,1.0,108
59,0.0,1.0,1.0,108
60,0.0,1.0,1.0,108
61,0.0,1.0,1.0,108
62,0.0,1.0,1.0,108
63,0.0,1.0,1.0,108
64,0.0,1.0,1.0,108
65,0.0,1.0,1.0,108
66,0.0,1.0,1.0,108
67,0.0,1.0,1.0,108
68,0.0,1.0,1.0,108
69,0.0,1.0,1.0,108
70,0.0,1.0,1.0,108
71,0.0,1.0,1.0,108
72,0.0,1.0,1.0,108
73,0.0,1.0,1.0,108
74,0.0,1.0,1.0,108
75,0.0,1.0,1.0,108
76,0.0,1.0,1.0,108
77,0.0,1.0,1.0,108
78,0.0,1.0,1.0,108
79,0.0,1.0,1.0,108
80,0.0,1.0,1.0,108
81,0.0,1.0,1.0,108
82,0.0,1.0,1.0,108
83,0.0,1.0,1.0,108
84,0.0,1.0,1.0,108
85,0.0,1.0,1.0,108
86,0.0,1.0,1.0,108
87,0.0,1.0,1.0,108
88,0.0,1.0,1.0,108
89,0.0,1.0,1.0,108
90,0.0,1.0,1.0,108
91,0.0,1.0,1.0,108
92,0.0,1.0,1.0,108
93,0.0,1.0,1.0,108
94,0.0,1.0,1.0,108
95,0.0,1.0,1.0,108
96,0.0,1.0,1.0,108
97,0.0,1.0,1.0,108
98,0.0,1.0,1.0,108
99,0.0,1.0,1.0,108
100,0.0,1.0,1.0,108
101,0.0,1.0,1.0,108
102,0.0,1.0,1.0,108
103,0.0,1.0,1.0,108
104,0.0,1.0,1.0,108
105,0.0,1.0,1.0,108
106,0.0,1.0,1.0,108
107,0.0,1.0,1.0,108
108,0.0,1.0,1.0,108
109,0.0,1.0,1.0,108
110,0.0,1.0,1.0,108
111,0.0,1.0,1.0,108
112,0.0,1.0,1.0,108
113,0.0,1.0,1.0,108
114,0.0,1.0,1.0,108
115,0.0,1.0,1.0,108
116,0.0,1.0,1.0,108
117,0.0,1.0,1.0,108
118,0.0,1.0,1.0,108
119,0.0,1.0,1.0,108
120,0.0,1.0,1.0,108
121,0.0,1.0,1.0,108
122,0.0,1.0,1.0,108
123,0.0,1.0,1.0,108
124,0.0,1.0,1.0,108
125,0.0,1.0,1.0,108
126,0.0,1.0,1.0,108
127,0.0,1.0,1.0,108
128,0.0,1.0,1.0,108
129,0.0,1.0,1.0,108
130,0.0,1.0,1.0,108
131,0.0,1.0,1.0,108
132,0.0,1.0,1.0,108
133,0.0,1.0,1.0,108
134,0.0,1.0,1.0,108
135,0.0,1.0,1.0,108
136,0.0,1.0,1.0,108
137,0.0,1.0,1.0,108
138,0.0,1.0,1.0,108
139,0.0,1.0,1.0,108
140,0.0,1.0,1.0,108
141,0.0,1.0,1.0,108
142,0.0,1.0,1.0,108
143,0.0,1.0,1.0,108
144,0.0,1.0,1.0,108
145,0.0,1.0,1.0,108
146,0.0,1.0,1.0,108
147,0.0,1.0,1.0,108
148,0.0,1.0,1.0,108
149,207067.25518123267,1.0,1.0,108
150,0.0,1.0,1.0,108
151,0.0,1.0,1.0,108
152,0.0,1.0,1.0,108
153,0.0,1.0,1.0,108
154,0.0,1.0,1.0,108
155,700684.6522761598,1.0,1.0,108
156,436582.391733324,1.0,1.0,108
157,39002.5345,1.0,1.0,108
158,105831.54292118667,1.0,1.0,108
159,0.0,1.0,1.0,108
160,0.0,1.0,1.0,108
161,0.0,1.0,1.0,108
162,0.0,1.0,1.0,108
163,35288.95594359333,1.0,1.0,108
164,0.0,1.0,1.0,108
165,284094.8532540333,1.0,1.0,108
166,744509.8570112769,1.0,1.0,108
167,460415.0037572435,1.0,1.0,108
168,655720.0190939996,1.0,1.0,108
169,460415.0037572435,1.0,1.0,108
170,460415.0037572435,1.0,1.0,108
171,460415.0037572435,1.0,1.0,108
172,284094.8532540333,1.0,1.0,108
173,166802.68440934367,1.0,1.0,108
174,744509.8570112769,1.0,1.0,108
175,669911.269778886,1.0,1.0,108
176,460415.0037572435,1.0,1.0,108
177,54134.888881681334,1.0,1.0,108
178,0.0,1.0,1.0,108
179,284094.8532540333,1.0,1.0,108
180,0.0,1.0,1.0,108
181,0.0,1.0,1.0,108
182,24224.0037920059,1.0,1.0,108
183,704693.0331022454,1.0,1.0,108
184,41593.42782492833,1.0,1.0,108
185,0.0,1.0,1.0,108
186,0.0,1.0,1.0,108
187,0.0,1.0,1.0,108
188,243880.36077310666,1.0,1.0,108
189,0.0,1.0,1.0,108
190,0.0,1.0,1.0,108
191,284094.8532540333,1.0,1.0,108
192,0.0,1.0,1.0,108
193,0.0,1.0,1.0,108
194,103669.25587499166,1.0,1.0,108
195,284094.8532540333,1.0,1.0,108
196,284094.8532540333,1.0,1.0,108
197,265731.63622191997,1.0,1.0,108
