neighborhood_id,avg_unmet,w_cost,w_eq,centers_opened
58,214042.40803329903,1.0,7.0,135
59,7761.806063537333,1.0,7.0,135
60,0.0,1.0,7.0,135
61,0.0,1.0,7.0,135
62,0.0,1.0,7.0,135
63,0.0,1.0,7.0,135
64,0.0,1.0,7.0,135
65,0.0,1.0,7.0,135
66,0.0,1.0,7.0,135
67,0.0,1.0,7.0,135
68,0.0,1.0,7.0,135
69,106689.70248304232,1.0,7.0,135
70,0.0,1.0,7.0,135
71,0.0,1.0,7.0,135
72,43569.31717288966,1.0,7.0,135
73,0.0,1.0,7.0,135
74,0.0,1.0,7.0,135
75,0.0,1.0,7.0,135
76,0.0,1.0,7.0,135
77,0.0,1.0,7.0,135
78,0.0,1.0,7.0,135
79,0.0,1.0,7.0,135
80,147904.00408574558,1.0,7.0,135
81,0.0,1.0,7.0,135
82,0.0,1.0,7.0,135
83,0.0,1.0,7.0,135
84,0.0,1.0,7.0,135
85,39002.534499985515,1.0,7.0,135
86,0.0,1.0,7.0,135
87,0.0,1.0,7.0,135
88,50365.891404576665,1.0,7.0,135
89,0.0,1.0,7.0,135
90,35807.06739129767,1.0,7.0,135
91,0.0,1.0,7.0,135
92,0.0,1.0,7.0,135
93,29986.581365940667,1.0,7.0,135
94,0.0,1.0,7.0,135
95,0.0,1.0,7.0,135
96,0.0,1.0,7.0,135
97,0.0,1.0,7.0,135
98,0.0,1.0,7.0,135
99,0.0,1.0,7.0,135
100,0.0,1.0,7.0,135
101,106689.70248304005,1.0,7.0,135
102,0.0,1.0,7.0,135
103,0.0,1.0,7.0,135
104,0.0,1.0,7.0,135
105,0.0,1.0,7.0,135
106,0.0,1.0,7.0,135
107,98160.80157802023,1.0,7.0,135
108,0.0,1.0,7.0,135
109,0.0,1.0,7.0,135
110,0.0,1.0,7.0,135
111,86229.17586203666,1.0,7.0,135
112,0.0,1.0,7.0,135
113,2846.1241166666664,1.0,7.0,135
114,5516.346716389333,1.0,7.0,135
115,58653.483666203334,1.0,7.0,135
116,186950.44311742575,1.0,7.0,135
117,0.0,1.0,7.0,135
118,87251.50453189634,1.0,7.0,135
119,106689.70248304005,1.0,7.0,135
120,106689.70248304005,1.0,7.0,135
121,0.0,1.0,7.0,135
122,214042.40803329842,1.0,7.0,135
123,0.0,1.0,7.0,135
124,720.8653643566632,1.0,7.0,135
125,0.0,1.0,7.0,135
126,66784.53213150466,1.0,7.0,135
127,175039.8735333127,1.0,7.0,135
128,73181.472887618,1.0,7.0,135
129,180561.10799672155,1.0,7.0,135
130,175039.8735333129,1.0,7.0,135
131,0.0,1.0,7.0,135
132,39002.534499985515,1.0,7.0,135
133,39002.534499985515,1.0,7.0,135
134,0.0,1.0,7.0,135
135,145692.23698302556,1.0,7.0,135
136,0.0,1.0,7.0,135
137,2102.4431014536735,1.0,7.0,135
138,39002.534499985515,1.0,7.0,135
139,199655.17637494314,1.0,7.0,135
140,106689.70248304005,1.0,7.0,135
141,106689.70248304005,1.0,7.0,135
142,0.0,1.0,7.0,135
143,0.0,1.0,7.0,135
144,0.0,1.0,7.0,135
145,0.0,1.0,7.0,135
146,0.0,1.0,7.0,135
147,90671.49984813666,1.0,7.0,135
148,0.0,1.0,7.0,135
149,249669.7919975916,1.0,7.0,135
150,0.0,1.0,7.0,135
151,0.0,1.0,7.0,135
152,0.0,1.0,7.0,135
153,0.0,1.0,7.0,135
154,0.0,1.0,7.0,135
155,320732.11051633843,1.0,7.0,135
156,259177.24096231654,1.0,7.0,135
157,39002.534499985515,1.0,7.0,135
158,211063.85573754556,1.0,7.0,135
159,0.0,1.0,7.0,135
160,0.0,1.0,7.0,135
161,0.0,1.0,7.0,135
162,106689.70248304005,1.0,7.0,135
163,35288.95594359333,1.0,7.0,135
164,0.0,1.0,7.0,135
165,106689.70248304005,1.0,7.0,135
166,320732.11051633843,1.0,7.0,135
167,214042.40803329842,1.0,7.0,135
168,320732.11051633843,1.0,7.0,135
169,214042.40803329844,1.0,7.0,135
170,214042.40803329842,1.0,7.0,135
171,214042.40803329842,1.0,7.0,135
172,106689.70248304005,1.0,7.0,135
173,106689.70248304005,1.0,7.0,135
174,320732.11051633843,1.0,7.0,135
175,320732.11051633843,1.0,7.0,135
176,214042.4080332994,1.0,7.0,135
177,54134.888881681334,1.0,7.0,135
178,0.0,1.0,7.0,135
179,87703.23361195867,1.0,7.0,135
180,0.0,1.0,7.0,135
181,0.0,1.0,7.0,135
182,185938.6696995137,1.0,7.0,135
183,320732.1105163423,1.0,7.0,135
184,41593.42782492833,1.0,7.0,135
185,0.0,1.0,7.0,135
186,0.0,1.0,7.0,135
187,214042.40803329842,1.0,7.0,135
188,106689.70248304005,1.0,7.0,135
189,0.0,1.0,7.0,135
190,0.0,1.0,7.0,135
191,119050.77909970672,1.0,7.0,135
192,0.0,1.0,7.0,135
193,0.0,1.0,7.0,135
194,103669.25587499166,1.0,7.0,135
195,106689.70248304022,1.0,7.0,135
196,106689.70248304005,1.0,7.0,135
197,106689.70248304005,1.0,7.0,135
